mp_name,nature_membership,term_start_date,term_end_date,pc_name,state,mp_political_party,mp_gender,educational_qualification,educational_qualification_details,mp_age,debates,private_member_bills,questions,attendance,mp_note
Kamlesh Paswan,Elected,2024-09-06,,Bansgaon,37,18,1,3,"BA, D.D.U University, Gorakhpur, 2012",0.338235294117647,0.017367853166226764,0.022933751406978613,0.14979718438840806,0.7825613703687855,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)"
Kirti Vardhan Singh,Elected,2024-09-06,,Gonda,37,18,1,12,"M.Sc. (Geology), Lucknow University, U.P (1988)",0.4852941176470588,0.017367853166226764,0.022933751406978613,0.14979718438840806,0.7825613703687855,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)"
Narendra Modi,Elected,2024-09-06,,Varanasi,37,18,1,3,"BA, Delhi University, Delhi, 1978; MA, Gujarat University, Ahmedabad, 1983",0.7058823529411764,0.017367853166226764,0.022933751406978613,0.14979718438840806,0.7825613703687855,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)"
Pankaj Choudhary,Elected,2024-09-06,,Maharajganj,37,18,1,18,"Intermediate, Shivpati Inter College, Shohratgarh, Siddharthnagar, 1983; Studied BA but didn't complete it",0.5,0.017367853166226764,0.022933751406978613,0.14979718438840806,0.7825613703687855,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)"
Rajnath Singh,Elected,2024-09-06,,Lucknow,37,18,1,12,"Post-graduation in science from Gorakhpur University in year 1971; Science Graduate from KBPG College, Mirzapur, Gorakhpur University in year 1969",0.7058823529411764,0.017367853166226764,0.022933751406978613,0.14979718438840806,0.7825613703687855,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)"
Ravindra Shukla Alias Ravi Kishan,Elected,2024-09-06,,Gorakhpur,37,18,1,18,"Intermediate, Rizvi College of Arts, Science and Commerce, Bandra (West), Mumbai, 1990",0.44117647058823534,0.0009546539379474941,0.0625,0.02843601895734597,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
S P Singh Baghel,Elected,2024-09-06,,Agra,37,18,1,12,"Ph.D. from Chaudhary Charan Singh University Meerut, U.P. in year 2004",0.5735294117647058,0.017367853166226764,0.022933751406978613,0.14979718438840806,0.7825613703687855,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)"
Ajay Tamta,Elected,2024-09-06,,Almora,38,18,1,3,"B.A from Swami Vivekanand Subharti University, Meerut (U.P) in year 2023",0.39705882352941174,0.017367853166226764,0.022933751406978613,0.14979718438840806,0.7825613703687855,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)"
Shantanu Thakur,Elected,2024-09-06,,Bangaon,39,18,1,3,B.A. from Karnataka State Open University in year 2015,0.25000000000000006,0.017367853166226764,0.022933751406978613,0.14979718438840806,0.7825613703687855,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)"
Sukanta Majumdar,Elected,2024-09-06,,Balurghat,39,18,1,12,Ph.D. from North Bengal University in year 2018,0.2794117647058824,0.017367853166226764,0.022933751406978613,0.14979718438840806,0.7825613703687855,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)"
Manish Tewari,Elected,2024-09-06,,Chandigarh,6,29,1,3,"LLB, Campus Law Centre, Delhi University, 1992; BA (Hons), Goswami Ganesh Dutta Sanatan Dharam College, Sector 32, Chandigarh, Panjab University, 1985",0.4852941176470588,0.002386634844868735,0.0625,0.01263823064770932,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Harsh Malhotra,Elected,2024-09-06,,East Delhi,10,18,1,3,"LLB, Delhi University, 1987",0.5147058823529411,0.017367853166226764,0.022933751406978613,0.14979718438840806,0.7825613703687855,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)"
Tapir Gao,Elected,2024-09-06,,Arunachal East,3,18,1,12,M.A. (Pol. Sc.) from Arunachal University in year 1990,0.5,0.001431980906921241,0.0,0.001579778830963665,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
G Lakshminarayana,Elected,2024-09-06,,Ananthapur,2,66,1,3,"B.Sc. from Nagarjuna University, Nagarjuna Nagar, 28-3-1990",0.5147058823529411,0.001431980906921241,0.0,0.019747235387045814,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Appalanaidu Kalisetti,Elected,2024-09-06,,Vizianagaram,2,66,1,3,LL.B. (Bachelor of Legislative Law) Andhra University 2011,0.3823529411764706,0.0019093078758949881,0.0,0.020537124802527645,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Balashowry Vallabhaneni,Elected,2024-09-06,,Machilipatnam,2,34,1,12,Master of Arts Political Science from Andhra University in 2014,0.44117647058823534,0.0038186157517899762,0.0,0.018957345971563982,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Byreddy Shabari,Elected,2024-09-06,,Nandyal,2,66,0,12,"PG Degree (M.D. Radio Diagnosis)- Dr. NTR University of Health Sciences, Andhra Pradesh, April 2013",0.2205882352941177,0.0009546539379474941,0.0,0.018167456556082148,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
C M Ramesh,Elected,2024-09-06,,Anakapalle,2,18,1,18,"Intermediate from Board of Intermediate Education, Andhra Pradesh 1983",0.5,0.00047732696897374703,0.0,0.016587677725118485,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Daggubati Purandeswari,Elected,2024-09-06,,Rajahmundry,2,18,0,3,"BA Litt. from SIT Women's College, 1976-79",0.588235294117647,0.001431980906921241,0.0,0.018167456556082148,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Daggumalla Prasada Rao,Elected,2024-09-06,,Chittoor,2,66,1,3,"B.A. from V.R.S. & Y.R.N. College, Chirala (Andhra University) in the Year 1981",0.5441176470588236,0.00047732696897374703,0.0,0.01579778830963665,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
G M Harish Balayogi,Elected,2024-09-06,,Amalapuram,2,66,1,3,Bachelors of Business Management from GITAM University in 2011,0.11764705882352944,0.0019093078758949881,0.0,0.018957345971563982,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Gumma Thanuja Rani,Elected,2024-09-06,,Araku,2,70,0,3,"Medical Doctor in Profession ""General Medicine"" from the International Higher School of Medicine, Bishkek Kyrgyzstan, in 2017",0.08823529411764708,0.001431980906921241,0.0,0.014218009478672985,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Kesineni Sivanath,Elected,2024-09-06,,Vijayawada,2,66,1,3,"B.E. in Branch - II Mechanical Engineering in the year 1991 from Arulmigu Meenakshi Amman College Engineering, Kanchipuram, Madras University",0.44117647058823534,0.0009546539379474941,0.0,0.023696682464454975,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Krishna Prasad Tenneti,Elected,2024-09-06,,Bapatla,2,66,1,12,"MBA, Indian Institute of Management, Ahmedabad (IIMA) 1983-85",0.5735294117647058,0.001431980906921241,0.0,0.019747235387045814,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Lavu Sri Krishna Devarayalu,Elected,2024-09-06,,Narsaraopet,2,66,1,3,"B.Tech. from Andhra University, Visakhapatnam year 2006",0.23529411764705882,0.0019093078758949881,0.0,0.01579778830963665,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Magunta Sreenivasulu Reddy,Elected,2024-09-06,,Ongole,2,66,1,3,"B.Com., V.R. College (S V University), Nellore, Year of Completion 1973",0.6617647058823528,0.0009546539379474941,0.0,0.022906793048973143,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Bastipati Nagaraju,Elected,2024-09-06,,Kurnoolu,2,66,1,12,"M.Sc. (Chemistry) - Swamy Ramananda Teerth Marathwada University, Nanded Maharashtra 2006",0.29411764705882354,0.0009546539379474941,0.0,0.015007898894154818,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
P V Midhun Reddy,Elected,2024-09-06,,Rajampet,2,70,1,12,MBA from MBA International Business Schiller University Waterloo London in 2000,0.3088235294117648,0.0009546539379474941,0.0,0.016587677725118485,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Putta Mahesh Kumar,Elected,2024-09-06,,Eluru,2,66,1,3,"B.Tech (Civil Engineering) from Jawaharlal Nehru Technology University Hyderabad, 2010",0.16176470588235298,0.00047732696897374703,0.0,0.020537124802527645,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Parbhubhai Nagarbhai Vasava,Elected,2024-09-06,,Bardoli,12,18,1,18,SSC (Gujarat Secondary Education Board Gandhinagar) in year 1989,0.4264705882352941,0.001431980906921241,0.0,0.004739336492890996,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
Sribharat Mathukumilli,Elected,2024-09-06,,Visakhapatnam,2,66,1,12,"M.A. from Stanford University, California in 2016, M.B.A. from Stanford University, California State, USA, in 2016",0.14705882352941174,0.001431980906921241,0.0,0.019747235387045814,0.7825613703687855, Data corresponds to the period from 24-06-2024 to 09-08-2024. (Attendance not available)
